2024-06-18 17:02:54, 72, 1, 0, -5.668330530816376, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 73, 1, 0, -5.666264026928488, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 74, 1, 0, -5.66419827642615, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 75, 1, 0, -5.662133279034702, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 76, 1, 0, -5.660069034479581, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 77, 1, 0, -5.658005542486325, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 78, 1, 0, -5.655942802780574, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 79, 2, -1, -6.192047970536363, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 80, 1, 0, -5.653880815088065, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 81, 1, 0, -5.651819579134636, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 82, 1, 0, -5.649759094646227, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 83, 1, 0, -5.6476993613488755, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 84, 1, 0, -5.64564037896872, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 85, 1, 0, -5.643582147231998, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 86, 1, 0, -5.641524665865047, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 87, 0, -1, -6.936083956435291, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 88, 1, 0, -5.639467934594306, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 89, 1, 0, -5.637411953146311, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 90, 2, -1, -6.193240066564679, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 91, 1, 0, -5.6353567212477005, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 92, 1, 0, -5.63330223862521, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 93, 1, 0, -5.631248505005677, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 94, 4, -3, -6.585371155144642, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 95, 1, 0, -5.629195520116036, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 96, 1, 0, -5.627143283683322, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 97, 1, 0, -5.625091795434672, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 98, 1, 0, -5.623041055097319, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 99, 1, 0, -5.620991062398598, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 100, 1, 0, -5.6189418170659415, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 101, 1, 0, -5.616893318826882, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 102, 1, 0, -5.614845567409053, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 103, 1, 0, -5.612798562540184, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 104, 2, -1, -6.194252977717259, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 105, 1, 0, -5.610752303948106, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 106, 1, 0, -5.608706791360749, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 107, 1, 0, -5.606662024506143, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 108, 1, 0, -5.604618003112415, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 109, 1, 0, -5.6025747269077915, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 110, 1, 0, -5.6005321956206, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 111, 1, 0, -5.5984904089792655, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 112, 1, 0, -5.596449366712312, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 113, 1, 0, -5.594409068548363, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 114, 5, -3, -7.609562095533142, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 115, 1, 0, -5.592369514216141, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 116, 1, 0, -5.590330703444468, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 117, 1, 0, -5.5882926359622624, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 118, 1, 0, -5.586255311498545, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 119, 1, 0, -5.584218729782432, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 120, 1, 0, -5.582182890543139, 0.007291402209709141, 0.014582804419418283
2024-06-18 17:02:54, 121, 1, 0, -5.580147793509984, 0.007291402209709141, 0.014582804419418283
